0.00,1.00
360.00,1.00
720.00,1.00
1080.00,1.00
1440.00,1.00
1440.12,1.00
1944.06,1.00
2044.06,1.00
2547.99,1.00
2647.99,1.00
3151.93,1.00
3251.93,1.00
3755.87,1.00
3855.87,1.00
4359.80,1.00
4459.80,1.00
4963.74,1.00
5063.74,1.00
5567.68,1.00
5667.68,1.00
6171.62,1.00
6271.62,1.00
6775.55,1.00
6775.56,1.30
7135.56,1.30
7495.56,1.30
7855.56,1.30
8215.56,1.30
8215.68,1.30
8719.62,1.30
8819.62,1.30
9323.56,1.30
9423.56,1.30
9927.49,1.30
10027.49,1.30
10531.43,1.30
10631.43,1.30
11135.37,1.30
11235.37,1.30
11739.30,1.30
11839.30,1.30
12343.24,1.30
12443.24,1.30
12947.18,1.30
13047.18,1.30
13551.12,1.30
13551.13,1.60
13911.13,1.60
14271.13,1.60
14631.13,1.60
14991.13,1.60
14991.25,1.60
15495.18,1.60
15595.18,1.60
16099.12,1.60
16199.12,1.60
16703.06,1.60
16803.06,1.60
17306.99,1.60
17406.99,1.60
17910.93,1.60
18010.93,1.60
18514.87,1.60
18614.87,1.60
19118.81,1.60
19218.81,1.60
19722.74,1.60
19822.74,1.60
20326.68,1.60
20326.69,1.90
20686.69,1.90
21046.69,1.90
21406.69,1.90
21766.69,1.90
21766.81,1.90
22270.75,1.90
22370.75,1.90
22874.68,1.90
22974.68,1.90
23478.62,1.90
23578.62,1.90
24082.56,1.90
24182.56,1.90
24686.49,1.90
24786.49,1.90
25290.43,1.90
25390.43,1.90
25894.37,1.90
25994.37,1.90
26498.31,1.90
26598.31,1.90
27102.24,1.90
27102.25,2.20
27462.25,2.20
27822.25,2.20
28182.25,2.20
28542.25,2.20
28542.37,2.20
29046.31,2.20
29146.31,2.20
29650.25,2.20
29750.25,2.20
30254.18,2.20
30354.18,2.20
30858.12,2.20
30958.12,2.20
31462.06,2.20
31562.06,2.20
32065.99,2.20
32165.99,2.20
32669.93,2.20
32769.93,2.20
33273.87,2.20
33373.87,2.20
33877.81,2.20
33877.82,2.50
34237.82,2.50
34597.82,2.50
34957.82,2.50
35317.82,2.50
35317.94,2.50
35821.87,2.50
35921.87,2.50
36425.81,2.50
36525.81,2.50
37029.75,2.50
37129.75,2.50
37633.68,2.50
37733.68,2.50
38237.62,2.50
38337.62,2.50
38841.56,2.50
38941.56,2.50
39445.49,2.50
39545.49,2.50
40049.43,2.50
40149.43,2.50
40653.37,2.50
40653.38,2.80
41013.38,2.80
41373.38,2.80
41733.38,2.80
42093.38,2.80
42093.50,2.80
42597.44,2.80
42697.44,2.80
43201.37,2.80
43301.37,2.80
43805.31,2.80
43905.31,2.80
44409.25,2.80
44509.25,2.80
45013.18,2.80
45113.18,2.80
45617.12,2.80
45717.12,2.80
46221.06,2.80
46321.06,2.80
46824.99,2.80
46924.99,2.80
47428.93,2.80
47428.94,3.10
47788.94,3.10
48148.94,3.10
48508.94,3.10
48868.94,3.10
48869.06,3.10
49373.00,3.10
49473.00,3.10
49976.94,3.10
50076.94,3.10
50580.87,3.10
50680.87,3.10
51184.81,3.10
51284.81,3.10
51788.75,3.10
51888.75,3.10
52392.68,3.10
52492.68,3.10
52996.62,3.10
53096.62,3.10
53600.56,3.10
53700.56,3.10
54204.49,3.10
54204.50,3.40
54564.50,3.40
54924.50,3.40
55284.50,3.40
55644.50,3.40
55644.62,3.40
56148.56,3.40
56248.56,3.40
56752.50,3.40
56852.50,3.40
57356.43,3.40
57456.43,3.40
57960.37,3.40
58060.37,3.40
58564.31,3.40
58664.31,3.40
59168.25,3.40
59268.25,3.40
59772.18,3.40
59872.18,3.40
60376.12,3.40
60476.12,3.40
60980.06,3.40
60980.07,3.70
61340.07,3.70
61700.07,3.70
62060.07,3.70
62420.07,3.70
62420.19,3.70
62924.12,3.70
63024.12,3.70
63528.06,3.70
63628.06,3.70
64132.00,3.70
64232.00,3.70
64735.93,3.70
64835.93,3.70
65339.87,3.70
65439.87,3.70
65943.81,3.70
66043.81,3.70
66547.75,3.70
66647.75,3.70
67151.68,3.70
67251.68,3.70
67755.62,3.70
67755.63,4.00
68115.63,4.00
68475.63,4.00
68835.63,4.00
69195.63,4.00
69195.75,4.00
69699.69,4.00
69799.69,4.00
70303.62,4.00
70403.62,4.00
70907.56,4.00
71007.56,4.00
71511.50,4.00
71611.50,4.00
72115.44,4.00
72215.44,4.00
72719.37,4.00
72819.37,4.00
73323.31,4.00
73423.31,4.00
73927.25,4.00
74027.25,4.00
74531.18,4.00
74531.19,4.30
74891.19,4.30
75251.19,4.30
75611.19,4.30
75971.19,4.30
75971.31,4.30
76475.25,4.30
76575.25,4.30
77079.19,4.30
77179.19,4.30
77683.12,4.30
77783.12,4.30
78287.06,4.30
78387.06,4.30
78891.00,4.30
78991.00,4.30
79494.94,4.30
79594.94,4.30
80098.87,4.30
80198.87,4.30
80702.81,4.30
80802.81,4.30
81306.75,4.30
81306.76,4.60
81666.76,4.60
82026.76,4.60
82386.76,4.60
82746.76,4.60
82746.88,4.60
83250.81,4.60
83350.81,4.60
83854.75,4.60
83954.75,4.60
84458.69,4.60
84558.69,4.60
85062.62,4.60
85162.62,4.60
85666.56,4.60
85766.56,4.60
86270.50,4.60
86370.50,4.60
86874.44,4.60
86974.44,4.60
87478.37,4.60
87578.37,4.60
88082.31,4.60
88082.32,4.90
88442.32,4.90
88802.32,4.90
89162.32,4.90
89522.32,4.90
89522.44,4.90
90026.38,4.90
90126.38,4.90
90630.31,4.90
90730.31,4.90
91234.25,4.90
91334.25,4.90
91838.19,4.90
91938.19,4.90
92442.12,4.90
92542.12,4.90
93046.06,4.90
93146.06,4.90
93650.00,4.90
93750.00,4.90
94253.94,4.90
94353.94,4.90
94857.87,4.90
94857.88,5.20
95217.88,5.20
95577.88,5.20
95937.88,5.20
96297.88,5.20
96298.00,5.20
96801.94,5.20
96901.94,5.20
97405.88,5.20
97505.88,5.20
98009.81,5.20
98109.81,5.20
98613.75,5.20
98713.75,5.20
99217.69,5.20
99317.69,5.20
99821.62,5.20
99921.62,5.20
100425.56,5.20
100525.56,5.20
101029.50,5.20
101129.50,5.20
101633.44,5.20
101633.45,5.50
101993.45,5.50
102353.45,5.50
102713.45,5.50
103073.45,5.50
103073.57,5.50
103577.50,5.50
103677.50,5.50
104181.44,5.50
104281.44,5.50
104785.38,5.50
104885.38,5.50
105389.31,5.50
105489.31,5.50
105993.25,5.50
106093.25,5.50
106597.19,5.50
106697.19,5.50
107201.12,5.50
107301.12,5.50
107805.06,5.50
107905.06,5.50
108409.00,5.50
108409.01,5.80
108769.01,5.80
109129.01,5.80
109489.01,5.80
109849.01,5.80
109849.13,5.80
110353.07,5.80
110453.07,5.80
110957.00,5.80
111057.00,5.80
111560.94,5.80
111660.94,5.80
